customer,st,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
HK16676,Oregon,M,27.13,39618.0,68.0,Corporate Auto,Four-Door Car,326.4
KF80571,Arizona,M,22.59,0.0,65.0,Personal Auto,Four-Door Car,625.483498
XB43418,California,M,48.16,59438.0,124.0,Special Auto,SUV,562.667789
IA78643,Washington,F,80.07,0.0,112.0,Personal Auto,Sports Car,537.6
RI97135,Washington,M,30.09,0.0,87.0,Personal Auto,Four-Door Car,401.484738
HZ52656,Washington,F,25.31,89451.0,63.0,Personal Auto,Four-Door Car,61.769564
BM71358,Arizona,M,107.87,44695.0,91.0,Personal Auto,Four-Door Car,147.954285
DJ42087,California,F,119.24,24581.0,101.0,Personal Auto,Four-Door Car,484.8
NV98267,Arizona,M,51.86,0.0,73.0,Personal Auto,Four-Door Car,194.944319
YD27780,Arizona,F,101.04,72334.0,129.0,Corporate Auto,SUV,412.829624
DZ38951,Oregon,M,64.39,19831.0,83.0,Personal Auto,Four-Door Car,398.4
VO84133,California,M,39.1,40361.0,98.0,Personal Auto,Four-Door Car,71.169255
FP86246,California,M,132.11,74656.0,111.0,Personal Auto,Four-Door Car,504.365927
YA37626,Oregon,M,146.16,25358.0,126.0,Personal Auto,SUV,750.58561
XW54288,California,M,37.32,35461.0,95.0,Corporate Auto,Four-Door Car,9.214343
ET81343,California,M,87.51,59047.0,76.0,Personal Auto,Four-Door Car,364.8
CW57351,Nevada,F,106.63,62409.0,89.0,Personal Auto,Four-Door Car,392.686432
EV39201,California,F,38.61,93272.0,95.0,Personal Auto,Four-Door Car,281.110788
YV40022,California,F,98.08,0.0,135.0,Personal Auto,Sports Car,970.456654
IX44049,Oregon,M,32.53,20166.0,83.0,Personal Auto,Two-Door Car,398.4
DI51103,Washington,F,27.12,0.0,74.0,Personal Auto,Four-Door Car,355.2
AS78838,California,M,24.54,29735.0,69.0,Personal Auto,Four-Door Car,331.2
YJ16399,California,M,112.28,0.0,64.0,Corporate Auto,Four-Door Car,772.83851
LH52773,California,F,230.21,97460.0,114.0,Personal Auto,SUV,660.135987
XF99212,Arizona,M,24.58,57564.0,63.0,Personal Auto,Two-Door Car,302.4
CL52383,Arizona,F,111.6,33232.0,94.0,Special Auto,Four-Door Car,435.527845
DD28380,Arizona,F,131.19,11854.0,113.0,Personal Auto,Four-Door Car,807.721213
CP87192,California,F,61.2,23843.0,79.0,Personal Auto,Four-Door Car,344.693511
MH43755,Arizona,F,138.81,17961.0,181.0,Personal Auto,Sports Car,476.707749
KT38145,California,F,47.87,0.0,64.0,Personal Auto,Four-Door Car,360.110955
FU65756,Arizona,F,81.77,54695.0,103.0,Personal Auto,SUV,494.4
YG92601,California,M,33.09,85632.0,82.0,Personal Auto,Two-Door Car,7.2574
MZ63755,California,F,146.35,0.0,139.0,Personal Auto,SUV,667.2
BI33231,California,F,51.21,0.0,76.0,Personal Auto,Four-Door Car,277.220384
ZD71862,Oregon,F,192.53,39895.0,160.0,Personal Auto,SUV,765.591167
VT87641,Washington,F,66.47,95815.0,82.0,Personal Auto,Four-Door Car,393.6
TN61016,California,F,87.42,37224.0,74.0,Personal Auto,Four-Door Car,355.2
PX27645,California,M,84.67,0.0,122.0,Personal Auto,SUV,1100.088685
IS53899,Nevada,F,69.93,94652.0,86.0,Personal Auto,Four-Door Car,412.8
KC69320,Arizona,F,130.37,28582.0,112.0,Personal Auto,Sports Car,537.6
WR86431,Nevada,F,108.84,91123.0,138.0,Corporate Auto,SUV,103.462381
TY27229,Arizona,M,91.14,85942.0,116.0,Personal Auto,Four-Door Car,79.340118
LC42182,Nevada,F,304.43,64321.0,253.0,Personal Auto,Luxury SUV,422.438297
SZ64974,Arizona,M,51.04,77025.0,64.0,Personal Auto,Two-Door Car,380.917107
AH89786,Oregon,M,21.74,16997.0,65.0,Personal Auto,Two-Door Car,468.0
QO70290,California,M,98.9,52408.0,125.0,Personal Auto,Sports Car,179.125777
IR78670,California,M,87.19,0.0,116.0,Personal Auto,Four-Door Car,556.8
OU24549,Nevada,M,85.17,37573.0,112.0,Corporate Auto,SUV,537.6
OO96263,Nevada,F,116.07,45893.0,97.0,Personal Auto,Two-Door Car,465.6
SY86059,California,F,37.32,0.0,96.0,Corporate Auto,Four-Door Car,460.8
JZ76788,Nevada,M,33.03,29385.0,88.0,Personal Auto,Two-Door Car,422.4
AB23825,California,M,88.89,21509.0,81.0,Personal Auto,Two-Door Car,413.492922
BH61137,Arizona,F,81.74,68144.0,70.0,Personal Auto,Four-Door Car,336.0
QW21716,Nevada,M,49.24,31093.0,63.0,Personal Auto,Four-Door Car,302.4
IU95336,Arizona,M,28.24,24350.0,73.0,Corporate Auto,Four-Door Car,350.4
TY22591,Washington,M,78.24,32823.0,100.0,Personal Auto,SUV,480.0
VR18539,Washington,M,83.12,44843.0,105.0,Personal Auto,SUV,391.419263
GD89605,Oregon,F,53.85,59364.0,67.0,Corporate Auto,Four-Door Car,321.6
RD47708,Oregon,M,39.79,39101.0,99.0,Personal Auto,Four-Door Car,167.174678
XH47201,California,M,62.38,0.0,90.0,Personal Auto,Two-Door Car,432.0
TW62773,Washington,F,69.7,27604.0,92.0,Corporate Auto,Two-Door Car,441.6
QP77560,California,F,50.24,91603.0,64.0,Personal Auto,Four-Door Car,307.2
QV66305,Washington,F,84.14,59828.0,104.0,Personal Auto,SUV,499.2
WC83676,Nevada,M,28.02,33247.0,72.0,Special Auto,Four-Door Car,284.956298
QD98396,California,M,50.11,45867.0,126.0,Personal Auto,Sports Car,604.8
AM36670,California,F,49.98,54827.0,64.0,Personal Auto,Four-Door Car,132.947215
CJ78727,California,F,22.36,0.0,64.0,Corporate Auto,Two-Door Car,307.2
GN61665,Arizona,M,109.35,47170.0,139.0,Corporate Auto,Sports Car,667.2
HY49431,California,F,32.89,21947.0,83.0,Personal Auto,Four-Door Car,366.90936
IK82336,Oregon,F,140.14,39018.0,117.0,Personal Auto,SUV,561.6
WA16954,Arizona,M,56.04,20252.0,71.0,Personal Auto,Four-Door Car,198.227061
QD69852,Oregon,M,29.12,0.0,88.0,Personal Auto,Four-Door Car,633.6
XG47945,Oregon,M,56.17,48602.0,70.0,Corporate Auto,Two-Door Car,487.884823
UV57184,California,F,75.05,97849.0,62.0,Special Auto,Four-Door Car,183.117146
JU55710,Oregon,F,37.47,41479.0,94.0,Personal Auto,Two-Door Car,19.575683
PT50287,Oregon,F,29.6,69746.0,74.0,Personal Auto,Four-Door Car,225.032781
AB73565,California,M,77.26,96748.0,96.0,Personal Auto,Two-Door Car,460.8
PK20739,Oregon,M,132.49,25074.0,112.0,Personal Auto,Two-Door Car,537.6
XI85062,Nevada,M,27.18,66463.0,68.0,Personal Auto,Two-Door Car,326.4
KA77514,Washington,M,27.34,34865.0,69.0,Corporate Auto,Four-Door Car,255.946801
ND80148,California,M,91.99,37399.0,116.0,Personal Auto,Four-Door Car,392.826082
AK72422,California,M,290.5,21070.0,195.0,Corporate Auto,Sports Car,1404.0
LN49978,Oregon,F,49.57,31562.0,66.0,Personal Auto,Four-Door Car,316.8
RZ80299,California,F,55.75,54684.0,71.0,Personal Auto,Four-Door Car,487.070965
QU53781,Oregon,M,91.93,37388.0,117.0,Corporate Auto,SUV,561.6
MD70013,Nevada,F,38.79,84981.0,96.0,Personal Auto,Four-Door Car,4.719043
QD97878,Nevada,M,44.19,24046.0,116.0,Personal Auto,Two-Door Car,556.8
WK24299,California,M,47.73,20993.0,133.0,Personal Auto,SUV,638.4
RJ45123,Oregon,M,91.02,48029.0,116.0,Personal Auto,SUV,556.8
HM33037,Arizona,M,76.09,16233.0,197.0,Personal Auto,Luxury Car,1418.4
QY70905,Arizona,M,26.69,30718.0,67.0,Personal Auto,Two-Door Car,321.6
YL86561,Oregon,M,51.42,60277.0,65.0,Personal Auto,Four-Door Car,146.390518
LK40971,California,M,74.51,0.0,107.0,Personal Auto,SUV,770.4
UI44314,Arizona,M,26.2,31911.0,68.0,Personal Auto,Four-Door Car,245.893663
NN44612,Nevada,F,49.1,61402.0,62.0,Personal Auto,Two-Door Car,252.157829
MA37431,California,F,80.23,34335.0,101.0,Corporate Auto,Two-Door Car,484.8
DP57381,Nevada,M,204.47,71467.0,86.0,Personal Auto,Two-Door Car,324.879569
PX45824,Washington,M,49.67,0.0,74.0,Personal Auto,Four-Door Car,532.8
OG17838,Washington,M,35.49,36168.0,90.0,Personal Auto,Four-Door Car,432.0
WG37485,Oregon,F,53.5,58357.0,137.0,Personal Auto,Sports Car,708.220713
RV95842,California,M,80.65,29692.0,77.0,Personal Auto,Four-Door Car,449.352139
NG13451,Oregon,M,78.93,29215.0,67.0,Personal Auto,Four-Door Car,327.656191
UQ82778,Oregon,F,45.41,0.0,61.0,Personal Auto,Two-Door Car,486.121464
ZG16710,Washington,M,28.53,26841.0,74.0,Personal Auto,Four-Door Car,418.534381
OT53330,Arizona,F,107.2,34837.0,139.0,Personal Auto,SUV,667.2
LZ12396,Arizona,F,47.95,33068.0,61.0,Personal Auto,Four-Door Car,213.038013
UU77151,Washington,F,51.82,44820.0,133.0,Personal Auto,Sports Car,336.13217
CD71877,Nevada,F,226.21,49564.0,193.0,Corporate Auto,Sports Car,286.370988
PA95799,Arizona,M,23.21,19581.0,61.0,Personal Auto,Four-Door Car,377.24342
FK28721,Oregon,M,77.15,0.0,74.0,Corporate Auto,Two-Door Car,532.8
CM42637,Oregon,M,78.8,23129.0,70.0,Personal Auto,Four-Door Car,491.65337
CI47242,Washington,M,90.3,0.0,138.0,Personal Auto,SUV,1376.958592
FE46445,Arizona,F,69.65,25411.0,86.0,Personal Auto,Four-Door Car,242.807725
PD32854,Arizona,F,151.14,28513.0,100.0,Personal Auto,SUV,480.0
GV35061,Oregon,M,225.24,69346.0,63.0,Special Auto,Two-Door Car,246.284609
BG44829,Oregon,F,107.6,74835.0,133.0,Corporate Auto,SUV,107.645982
RH83684,Oregon,F,58.09,43282.0,72.0,Personal Auto,Two-Door Car,166.799814
SB82356,Nevada,F,305.92,11276.0,91.0,Corporate Auto,Four-Door Car,436.8
TW49116,Nevada,M,22.2,0.0,62.0,Personal Auto,Four-Door Car,311.506082
RJ39700,Oregon,M,49.14,10037.0,71.0,Personal Auto,Four-Door Car,292.181494
LO40410,Oregon,F,23.96,21986.0,63.0,Personal Auto,Two-Door Car,333.696228
SX85653,Arizona,F,55.23,85609.0,136.0,Personal Auto,SUV,652.8
PH91033,Oregon,M,158.09,86347.0,130.0,Personal Auto,Sports Car,593.779554
LC69427,Oregon,F,28.27,20368.0,72.0,Corporate Auto,Four-Door Car,345.6
MZ85889,California,F,54.22,25778.0,68.0,Corporate Auto,Two-Door Car,20.141289
GL82358,Nevada,F,25.15,43860.0,65.0,Corporate Auto,Four-Door Car,156.124914
AM94127,Oregon,M,51.58,93303.0,65.0,Corporate Auto,Four-Door Car,40.757983
TO19482,Oregon,M,48.75,67467.0,61.0,Personal Auto,Two-Door Car,365.879938
WA68850,Arizona,M,41.98,30598.0,106.0,Personal Auto,SUV,508.8
ER97256,Arizona,F,53.81,55350.0,67.0,Personal Auto,Four-Door Car,321.6
CK85904,California,F,134.67,11432.0,119.0,Corporate Auto,SUV,571.2
GH30325,Oregon,M,24.24,27093.0,61.0,Personal Auto,Four-Door Car,292.8
LG98245,Nevada,M,38.24,0.0,108.0,Personal Auto,SUV,777.6
KW31376,Oregon,F,138.83,0.0,197.0,Corporate Auto,Luxury Car,1418.4
XZ45224,Oregon,F,24.39,38961.0,62.0,Corporate Auto,Two-Door Car,297.6
HD56196,Oregon,F,340.9,51840.0,94.0,Corporate Auto,Two-Door Car,33.747903
EM39400,Nevada,M,28.4,79181.0,72.0,Personal Auto,Four-Door Car,241.277426
FP39090,Oregon,M,241.28,14072.0,71.0,Special Auto,Four-Door Car,511.2
CE17166,California,M,75.96,56225.0,97.0,Personal Auto,Four-Door Car,465.6
HF67477,Washington,M,150.96,14909.0,199.0,Personal Auto,Luxury Car,1238.077611
GJ79432,Nevada,M,60.05,26876.0,76.0,Personal Auto,Four-Door Car,364.8
ZE17448,Oregon,M,34.55,68401.0,88.0,Personal Auto,Four-Door Car,242.254164
SK65854,Nevada,F,57.29,29730.0,72.0,Personal Auto,Four-Door Car,463.21435
RT23641,Oregon,F,51.63,35577.0,130.0,Personal Auto,SUV,574.51239
PY79113,California,M,26.03,41958.0,66.0,Corporate Auto,Four-Door Car,206.818326
EP61197,Oregon,F,326.43,77915.0,115.0,Personal Auto,Four-Door Car,552.0
IL12516,Oregon,F,27.9,15514.0,74.0,Corporate Auto,Four-Door Car,355.2
BF55854,Nevada,F,112.5,29505.0,284.0,Personal Auto,Luxury Car,1979.444237
GP19791,California,F,165.11,31356.0,68.0,Personal Auto,Two-Door Car,326.4
II16403,California,F,76.08,31456.0,199.0,Personal Auto,Luxury SUV,436.695385
SS28002,Arizona,F,56.04,95284.0,69.0,Personal Auto,Four-Door Car,327.647322
VT97066,Nevada,M,66.74,0.0,98.0,Personal Auto,Two-Door Car,931.648937
FH97700,Washington,F,40.49,62864.0,104.0,Personal Auto,Two-Door Car,171.213743
NB96938,Oregon,M,49.58,22842.0,65.0,Personal Auto,Four-Door Car,468.0
HY32811,California,F,78.5,67186.0,66.0,Personal Auto,Four-Door Car,184.936711
MB69465,Arizona,M,63.83,0.0,87.0,Personal Auto,Four-Door Car,417.6
LE12086,Oregon,F,57.37,68946.0,71.0,Personal Auto,Four-Door Car,309.627788
IO89174,Oregon,F,76.88,56680.0,100.0,Personal Auto,SUV,480.0
DB26077,Arizona,F,48.73,18866.0,126.0,Personal Auto,SUV,604.8
NB98740,California,F,28.25,82875.0,70.0,Personal Auto,Four-Door Car,455.337179
EL82767,Arizona,F,37.22,0.0,109.0,Personal Auto,SUV,523.2
AK54675,California,F,55.36,84863.0,138.0,Corporate Auto,SUV,691.697458
EW67766,California,F,47.28,0.0,127.0,Personal Auto,SUV,609.6
JS36743,California,M,23.79,54753.0,61.0,Personal Auto,Four-Door Car,292.8
TV20901,California,F,93.38,76381.0,116.0,Special Auto,Two-Door Car,556.8
LQ20969,California,M,61.9,59523.0,78.0,Personal Auto,Four-Door Car,343.789779
BZ33435,Arizona,F,56.38,56017.0,71.0,Corporate Auto,Four-Door Car,51.995897
OA55110,Arizona,M,52.64,14306.0,74.0,Corporate Auto,Four-Door Car,355.061143
YJ42538,Arizona,F,40.36,21359.0,101.0,Personal Auto,Sports Car,484.8
XB64207,Arizona,F,41.17,86101.0,102.0,Personal Auto,SUV,344.736945
KZ80424,Washington,M,83.82,25998.0,71.0,Personal Auto,Four-Door Car,791.878042
BC34309,California,F,24.35,64341.0,61.0,Personal Auto,Four-Door Car,79.934072
JC34468,California,F,65.99,36060.0,165.0,Special Auto,Sports Car,774.558233
ON34922,Oregon,M,53.54,61894.0,67.0,Personal Auto,Four-Door Car,266.996814
MQ93707,Oregon,M,67.48,26721.0,65.0,Personal Auto,Four-Door Car,312.0
SY28542,Nevada,F,74.12,59940.0,94.0,Personal Auto,Four-Door Car,303.098944
RA29518,Washington,M,55.12,45971.0,138.0,Special Auto,SUV,139.826393
No34698,Oregon,M,40.15,80055.0,100.0,Corporate Auto,SUV,121.945071
VK37392,Arizona,M,77.72,58345.0,98.0,Personal Auto,Four-Door Car,346.971517
LJ43082,Oregon,F,46.39,0.0,71.0,Personal Auto,Two-Door Car,143.276484
FI90697,Oregon,M,105.08,76549.0,132.0,Personal Auto,SUV,616.349424
DR93103,Arizona,F,175.57,36212.0,73.0,Personal Auto,Two-Door Car,119.033795
XR37151,California,F,91.04,0.0,131.0,Personal Auto,Sports Car,628.8
ZZ43513,California,M,131.11,73597.0,114.0,Personal Auto,SUV,485.183645
QW81912,California,F,80.06,63762.0,99.0,Personal Auto,Four-Door Car,108.161276
AZ50087,California,M,68.07,32787.0,86.0,Personal Auto,Two-Door Car,568.58486
HQ87008,California,F,26.28,94962.0,67.0,Personal Auto,Two-Door Car,321.6
FM30352,Oregon,F,90.96,0.0,256.0,Personal Auto,Luxury Car,1943.772393
PD30266,California,F,50.16,73809.0,125.0,Special Auto,SUV,537.315879
GA50461,Oregon,F,47.27,13037.0,124.0,Personal Auto,SUV,839.348464
FY84962,California,M,30.59,0.0,88.0,Personal Auto,Four-Door Car,989.200247
GT14584,Oregon,F,41.23,75272.0,103.0,Personal Auto,SUV,71.647924
IA87250,Arizona,F,26.21,39278.0,66.0,Personal Auto,Four-Door Car,65.590217
MM67983,Oregon,M,49.39,36913.0,62.0,Personal Auto,Four-Door Car,90.569696
MW40110,California,M,46.91,0.0,74.0,Personal Auto,Four-Door Car,407.218947
SH93005,California,M,60.06,13528.0,86.0,Personal Auto,Four-Door Car,412.8
KD69941,California,M,49.42,0.0,137.0,Personal Auto,SUV,986.4
JV38934,Washington,F,22.54,0.0,65.0,Personal Auto,Four-Door Car,768.797656
XI16714,Arizona,F,25.54,0.0,72.0,Corporate Auto,Four-Door Car,405.804184
DG68667,Arizona,M,81.24,12617.0,108.0,Personal Auto,SUV,648.925597
AR40217,Oregon,F,190.79,42754.0,65.0,Personal Auto,Two-Door Car,279.715067
IM73868,Oregon,M,104.62,0.0,155.0,Corporate Auto,Sports Car,1116.0
BR44176,California,F,46.69,76157.0,116.0,Personal Auto,Two-Door Car,556.8
MY51849,Oregon,F,49.04,0.0,66.0,Personal Auto,Four-Door Car,469.6093
FQ61281,Oregon,M,833.25,58958.0,231.0,Personal Auto,Luxury Car,1108.8
NJ72300,Oregon,F,80.09,0.0,107.0,Personal Auto,SUV,740.963933
YO81740,Oregon,F,238.96,0.0,98.0,Personal Auto,Four-Door Car,705.6
WM25415,Oregon,F,77.32,34430.0,65.0,Personal Auto,Two-Door Car,184.958966
GU41036,Oregon,M,94.16,13411.0,127.0,Personal Auto,SUV,609.6
NN66592,California,M,59.24,73758.0,74.0,Personal Auto,Four-Door Car,301.562622
TO29918,California,F,38.33,0.0,116.0,Personal Auto,Sports Car,1397.954723
PF53601,Oregon,M,284.32,17130.0,198.0,Special Auto,Luxury SUV,950.4
TF61492,Washington,F,55.54,0.0,92.0,Personal Auto,Four-Door Car,662.4
PD52748,Oregon,F,100.37,0.0,134.0,Personal Auto,SUV,1353.28906
TF68928,Arizona,M,65.76,10517.0,92.0,Personal Auto,Four-Door Car,441.540848
VZ79366,California,M,43.63,58842.0,110.0,Personal Auto,Four-Door Car,528.0
SQ53118,California,M,78.74,22355.0,71.0,Personal Auto,Four-Door Car,340.8
QZ56257,Washington,F,130.21,0.0,223.0,Personal Auto,Luxury Car,1605.6
ZI34278,Arizona,F,44.92,21137.0,61.0,Personal Auto,Four-Door Car,292.8
ZB82406,Oregon,F,66.5,0.0,99.0,Personal Auto,Four-Door Car,712.8
OP93305,California,M,110.94,78255.0,95.0,Personal Auto,Four-Door Car,456.0
CK31454,Arizona,F,51.07,35625.0,65.0,Special Auto,Four-Door Car,288.572108
FX81675,California,F,73.34,87957.0,61.0,Personal Auto,Four-Door Car,308.321335
BK85520,Oregon,F,49.97,25915.0,64.0,Corporate Auto,Two-Door Car,317.979988
KB18303,California,M,86.59,62464.0,109.0,Corporate Auto,Sports Car,400.181882
GX47381,California,M,96.58,0.0,131.0,Corporate Auto,SUV,628.8
RX31862,California,M,61.77,49529.0,78.0,Personal Auto,Two-Door Car,234.723464
YQ58965,California,F,28.67,23376.0,78.0,Personal Auto,Four-Door Car,374.4
HG60406,California,M,28.21,0.0,81.0,Personal Auto,Four-Door Car,583.2
BC52397,Arizona,M,28.44,67952.0,71.0,Personal Auto,Two-Door Car,167.405624
AR69517,California,M,117.9,25251.0,66.0,Corporate Auto,Four-Door Car,316.8
JJ23168,Arizona,F,77.86,20497.0,65.0,Personal Auto,Four-Door Car,425.358596
NB39218,California,M,123.15,68420.0,104.0,Personal Auto,Four-Door Car,499.2
FP95606,Arizona,F,48.11,24711.0,122.0,Personal Auto,Sports Car,259.998169
YP27180,California,F,272.79,76530.0,119.0,Personal Auto,SUV,254.149197
JK74110,California,M,39.8,98333.0,99.0,Personal Auto,Four-Door Car,459.048775
MC85738,California,F,146.35,0.0,139.0,Personal Auto,SUV,667.2
CE78778,Oregon,F,37.62,0.0,106.0,Personal Auto,Four-Door Car,1116.943654
LT72149,Nevada,M,56.2,0.0,153.0,Personal Auto,SUV,1027.000029
ZC89812,Arizona,M,53.05,0.0,74.0,Personal Auto,Four-Door Car,532.8
GF68713,Oregon,M,32.07,24695.0,82.0,Personal Auto,Four-Door Car,393.6
HB23001,California,M,86.98,26287.0,111.0,Personal Auto,Two-Door Car,279.378884
DH99299,California,M,87.17,83846.0,74.0,Personal Auto,Four-Door Car,355.2
RA61917,Washington,F,80.3,76081.0,68.0,Personal Auto,Four-Door Car,384.210821
KM65135,Oregon,M,47.63,14957.0,66.0,Corporate Auto,Four-Door Car,316.8
RR37482,Washington,M,230.56,41727.0,117.0,Personal Auto,Four-Door Car,82.25632
WM24870,Nevada,F,53.84,89092.0,68.0,Personal Auto,Two-Door Car,91.8198
EC78254,Washington,F,84.1,53986.0,70.0,Corporate Auto,Four-Door Car,127.886591
CQ19667,Oregon,F,42.57,49853.0,109.0,Personal Auto,Four-Door Car,679.534284
AY43037,Oregon,M,147.09,36670.0,189.0,Corporate Auto,Luxury Car,907.2
GN36177,Nevada,M,25.94,43626.0,67.0,Personal Auto,Two-Door Car,321.6
VL36269,Washington,F,24.67,0.0,70.0,Special Auto,Four-Door Car,504.0
UA58104,California,F,79.34,76505.0,65.0,Personal Auto,Four-Door Car,144.051716
GR12431,California,F,368.61,66216.0,103.0,Personal Auto,Sports Car,96.723812
IV37346,Oregon,F,74.12,52497.0,63.0,Corporate Auto,Two-Door Car,302.4
VU99589,Arizona,F,346.11,20090.0,109.0,Personal Auto,Sports Car,523.2
VV61641,Oregon,F,187.26,0.0,185.0,Personal Auto,SUV,1543.932434
ZY26831,California,F,72.49,37751.0,93.0,Corporate Auto,Four-Door Car,56.692777
IP84574,Oregon,F,81.93,54840.0,72.0,Corporate Auto,Four-Door Car,468.728516
XF33416,Oregon,F,86.92,31986.0,111.0,Personal Auto,Four-Door Car,532.8
PV62583,Nevada,M,97.99,22166.0,126.0,Personal Auto,SUV,604.8
QK29271,California,M,140.84,0.0,208.0,Corporate Auto,Luxury Car,2270.508697
ZF58696,California,M,131.04,0.0,130.0,Personal Auto,Sports Car,1430.548077
PK37320,Oregon,F,26.29,83838.0,65.0,Personal Auto,Two-Door Car,281.405931
EP35930,Oregon,F,52.46,46061.0,65.0,Personal Auto,Two-Door Car,21.612658
TS34391,Oregon,M,80.93,50825.0,102.0,Personal Auto,SUV,369.614729
ST65635,Arizona,F,27.2,14030.0,72.0,Corporate Auto,Two-Door Car,345.6
AQ25590,Washington,F,54.45,20282.0,79.0,Personal Auto,Two-Door Car,507.549315
QK37708,California,M,45.14,50146.0,116.0,Personal Auto,SUV,759.291202
EY83434,Washington,M,220.29,0.0,121.0,Personal Auto,SUV,580.8
DQ55516,California,F,54.09,20472.0,139.0,Corporate Auto,SUV,667.2
KS72802,Oregon,F,37.68,85751.0,93.0,Corporate Auto,Four-Door Car,391.210704
PE32165,California,F,279.35,76912.0,116.0,Corporate Auto,Sports Car,169.226996
XO78284,Arizona,M,38.87,96335.0,97.0,Personal Auto,Four-Door Car,161.388136
HS39343,Washington,F,74.76,29633.0,196.0,Corporate Auto,Luxury Car,534.653787
ZF77631,California,M,227.59,80540.0,63.0,Personal Auto,Four-Door Car,65.845112
ZE60021,Nevada,F,51.25,14465.0,135.0,Corporate Auto,Sports Car,944.506601
IU15885,Washington,F,49.0,0.0,66.0,Personal Auto,Four-Door Car,316.8
HI16116,Oregon,F,52.79,29899.0,66.0,Personal Auto,Four-Door Car,419.302975
WH41496,Washington,M,48.22,0.0,136.0,Personal Auto,SUV,652.8
IQ24777,Nevada,M,80.45,71391.0,67.0,Personal Auto,Four-Door Car,284.000172
CA55066,Arizona,M,121.57,57449.0,103.0,Personal Auto,Four-Door Car,494.4
LG87047,California,M,185.92,14209.0,62.0,Personal Auto,Four-Door Car,297.6
TK38732,Oregon,M,48.73,47824.0,129.0,Personal Auto,SUV,546.046853
KH94432,Arizona,F,53.39,48696.0,66.0,Corporate Auto,Four-Door Car,48.762193
ID21652,Washington,F,28.79,79189.0,71.0,Personal Auto,Two-Door Car,56.092247
RV90030,California,F,84.73,0.0,116.0,Special Auto,Sports Car,1148.461246
CK36026,Arizona,F,34.4,23870.0,91.0,Personal Auto,Two-Door Car,500.577875
UR27848,California,M,174.98,0.0,73.0,Personal Auto,Two-Door Car,350.4
KP68957,California,F,25.44,41059.0,64.0,Corporate Auto,Four-Door Car,151.670029
LC86277,Oregon,M,33.36,19447.0,89.0,Corporate Auto,Four-Door Car,640.8
UW55977,Washington,M,52.06,94392.0,65.0,Personal Auto,Four-Door Car,156.18031
RE46032,Nevada,M,432.9,23203.0,132.0,Personal Auto,SUV,1158.79311
CG69038,Washington,M,48.18,38157.0,61.0,Personal Auto,Two-Door Car,81.53233
IR73545,Oregon,M,137.28,0.0,126.0,Personal Auto,SUV,604.8
CR85257,Oregon,M,49.97,99761.0,63.0,Corporate Auto,Two-Door Car,452.246664
JX88012,Oregon,F,79.6,98350.0,101.0,Corporate Auto,SUV,289.181979
ED44765,Oregon,F,73.68,25318.0,63.0,Personal Auto,Four-Door Car,302.4
TW81986,Arizona,F,56.33,51721.0,139.0,Personal Auto,SUV,625.282599
HA56889,Nevada,F,38.85,0.0,114.0,Personal Auto,Sports Car,851.031598
